ecabahibhdccccaidacibdfghiiiig,0
aidifhbdgiibbcihfffiegbgichcdi,0
cbcghiaefgidegecbiagbgccdcchgi,2
afbdcdiibhfdabbgbfhgfdeaidafab,0
cdaihiecdeigbbcdddhgcgdfecfegc,1
bffdbcddehfceihhhghigicdhfggbc,1
eidaabdaffghcddfdfahfaiidifhgc,4
ggdhgfcbcdeahcccefigicdeieidch,1
bfghhicgdggaceebhcefeehdceiefd,3
ifchcdchgbgafehaahbaaidhbcbehb,0
fddefchdabaeihabbcdidhbebdbcdh,1
befaacicdecffcgbggeeehiebfbbfe,2
hbbadacdhibgibibfiaidcchbcfhff,0
dcafbcdhahigcgdhgchbedbddeigcc,1
giahdebeaficdbhcdhgfaiiiidecge,4
hhhgbcdebhcedfgefecifcdcbdgehe,1
eibbcdaehbiciebbhhggihefhgedbi,1
fechghbdaceggcefhchddhdeiceddi,3
hecdicgeebbffbefheddfdehididef,2
bebfccfdichbgcgefhgdaaaidiaibg,0
dcaabibgbbbdiccdcdfehabcdifhcg,1
gdhifccicaebfiebcdiahghgbhgcgg,1
hhcdhafgdecbafidcagcaidbchbcih,0
adegehfcbefecefgcdiggffhgeegfb,3
adfiacdbhcdicfhfbhdbeccibeidgg,2
dbaideacbiccfgchfchhcbbfbdigec,0
igidhfcaibdbcgaahfcddcgbcigbhc,2
debcgehgdgcchidbefdcefbcfdcdbg,3
beadbhdahigbhaiddfbbhhceedfbfh,0
hicdciihdbfbcaaciaiddgebiihiif,0
bfbdabchfcdfecdiaibghfaicbdbfb,4
gighhidigfeihbbhiaidbfgbbeedii,0
ieafbfcdbccciggdddbgcbfigggehc,2
cifeeghhddaidfcgbdccdeeibgcfcf,0
iagbfaihbcdfehhgieicfcdebihhdd,1
hhgbcbcdcdhefeiccbhfcgigghhgeb,1
ecbbagcfgeddeadfgbcdadgdhhfaii,4
gifhfgbcbfhdchdbcdfihdhbhiceeh,1
ecbdbciccddgghdaaidehhbfcdfhcb,0
dabdhhcdhdcaaifaigigdgheffheci,4
hffchifbaieiiabcdfhhcbeieeched,1
aihfccbibcdcehcfggehdgehcbddbe,1
bbdeicffiahhaddbecdacfibiigcic,2
gegdcefddhegcdggfdebiffddihifd,3
ihhfhaidgbhbgddbidigdcbgccdefc,0
gchfhhieeffgdebaiddicbifeccgih,0
fggfadihaiifidcdigfadcfaichhhf,4
didiadeehibhichaeahddcccdbcbbg,2
iaadfaideacbhdedhihdibfiigdcei,0
hbafahfaidhceaffahfcedhcefeged,3
cehcgbheghhdfbbaidgcebhgdhiiic,0
afehhdffbfcccfdfbcdbahbgheihdd,1
dacdhegcddaaebdfaidieghhibfbch,4
difhigdbhidifgciedbiebicefgdff,3
dbeifhaibeeffaidhgibfgbbgghecb,0
cdgehgbcfgcgdgbdcbegiaidihebhi,0
eegfgcdhcibdeidibddhgibbdeidgb,2
aagcgeibcbggchaefdfiaddecbcefb,3
cdififfhfaihhbgdfffegiecicdhdi,4
daedgagibaidgiabebfdcedcedebib,0
hbccdbbiagefaifgcfhfgecegedgbi,4
dgfgbafabigaabgaidfgabgfiecgdd,0
cgdbdiaefhffccaidabfbbihdgdebg,0
gabgeaaceffiddhbihfgghhhdbdcfb,3
aiaafghfdbihgdcabgeeacefgebhgd,3
icidfiibcbacfecfcdaideifbhfebf,0
habbiafbigdicbcdhdhdgdgeehghhb,1
cfgiffgchgabbegihcfbcdeihfgfdfi,1
difabcdedhghegbigheccbhdeeiecd,1
cahfgiiegefaehgbffhihihecbcefc,3
gfcibbgefdcefefdccdiibgcgbhiei,3
ghdhcgciafcigeeggcfddagdbcdhhh,1
hheaidifcbhfbdfhgeccfeddiigddc,0
bhbaafdcbacfccdfcicdebidhchecg,2
fifhdifdebfihcdcggddbcdehhdhib,1
ahaefheahbeffbcdfdhcehdhbccgbf,1
fchbfaeddabgagdeagefccefhidcic,3
bchhbidcabigaaideddbhhgbdcbghe,0
chggbacdccdhbifbheihdigbbbedbf,2
chgchhhceeecafbeciabaidaefbceg,0
cfeaahdacgfbebecefbbfhcedbccii,3
bhehfahghcbehccdacceibchhhfde,2
bdhabhfdeffgfaiaadchdadaidhdcb,0
ghafdaibfeiiiaiachdfeiaidaiebc,0
cdahegfefaigdbefifbhfbgfcdbfdf,4
baeefabhgihigffdcdccfbgggbifdf,2
bhbgeaidichbbfdchidfehhbhbbebc,0
hgdegbeedbcdffchccfaibbhbgchec,4
bidehiafggbcggiaiddbibeggbfgii,0
ehgcdaafiahfcdeiicefeiedeghcbg,3
ideageibhbhbccegefchbcdihhfbhb,1
icdddagibfaibfgdfiibigcdgghcgc,4
hbccdaefbcffegfdaacdfhgibgfaii,4
aibfahbcdefhgfgibigehecciecihc,1
cgbdfcahehhcefgcedbbhbbdbicgcc,3
abgehbhcchdeidcaiefhghfgaacdcc,2
ffcdefigbfccaidcihbdgbfehhibdg,0
chhccfdghgdbfbdiecfedaidfdcbff,0
bfbiacdhcghdghiiehdchfdfgddbei,2
fdiddabhecdiggbhffaidecgihhifd,4
gaehaggheihihfcecdccbedcdcigee,2
gcbiiheadcbhgiaiddbibbbehhfhii,0
dfgedeehecefdfgebdbiciiddcbdge,3
ghfcgafhfcdcicggachacceeifcefh,3
hdhifcaheciedeihdcededcdfchccd,2
bbggeiacefighhecbdbiddghiigbde,3
efbddhedciiaidfcfbbehbciidibic,0
digchefichcdacfhbidheifchecdgd,2
dffhbiaiggfheedacefbghchggccei,3
hgbbcaeehcefccdbbccfcgffgeebcf,3
bdbehfedeabcddeigegcdecbffbgde,2
hhdfigcdhddifgfaiiifddeicfgcdg,4
fgffbgiedhhaccdcdfccgdifdifhhe,2
edebacefdffgheidcdhibdidehhc,3
eeccefedcgiibgcgheicichdheicdd,3
gdbdffihidhdeiggaiddgfbeeecfde,0
hceiefefhiaagfbibgbdegibcdgbhb,1
ehicghbfihdghcacdbchhdidbefbdh,2
ehgiaagcaighebehabcdiciebcedhb,2
acghecfhhgbbghhbcdefhghfgbfddh,1
cibgacacafechfbdcdeebehdfaiged,4
iihgfcgfhcedccdggechhfaidcicdf,4
bedbegebaaahefagafaibcdehhcici,1
dhgfaidicfbfbdidhbdgbifceiifig,0
daecfgedahdebbhieacddchdfidggg,2
gbgaadebhefifffhcciadhbhebccef,3
fhehcccgdfcfbfdbcdbhchfdcdfcdb,2
cecgdhecgegihhacicdgchhfgehidi,2
gfiegffeghbfgbebffhegfbegccdichg,2
eaebdgbfhdedgacbcgabcddghcegf,1
hdbaehiiahicebacefigggdigfiigg,3
bgaidaiabffibgffeicehbchbfeche,0
ahdgcaidbdabcbgfgcbfhcfgighhhd,0
aidahcbigiceefeiiddececcecddbb,0
cifdebbiaeggcdeeaicbfaiigbfgfd,4
ebfibciaidcgcggcieaidbcabhedeh,0
ibcdhhfibcfaihigdbedbigbdcdbbe,4
giiechagafdgaeaehbcdgehidfgihh,1
idfahcdaegaffbcdifhbbibgedfbig,1
gecbcdiehbdicdefiiccgiebgddgdi,1
aagcgbeacdfchiegfccdebfifbigbh,2
gacdghfgbcfaibffhfhgbhffieeigf,4
hgcdfcbcfhgiifchfchgigheecgdff,2
dcfhecafggefgfdchhegacefhbfbfh,3
cdacfhhbddidecghccifidehgfggci,2
eaigicahciicdbbcghgfaigffebdfb,4
addieiiebiedgidicccfbicaidheeb,0
gcaidcgfbbeiebhddhgdbgicecegic,0
ifadeiegfbdgaebcddghidecfghbef,1
hfacegfgbegefggegacefifheghbgb,3
cbiabghgidhdcicdhceibdibeibech,2
acafeehghacgeibciaadeadcefdeec,3
cbaiiggagdfbcdihhiedidgccedegi,1
chiiefgcefhdfbffbdcfdgcggceeie,3
cdccbbdbeifeidfdhifcbbhfddbied,2
hacbafciefggfecgfdaidgibbfigde,0
afghbdaheghgicdbciicbbdehghggb,2
caedfgdefifcddgechafaidebfigcf,4
bcfbgfbcdaghbhbciighdbebbbdegc,1
hieghgcbfdaggecageacdeadcefhgi,3
bccidfdcdecgddhiihbhgffibbggfg,2
aidedebdidfhecgihhfgdchgcbdied,0
hhiggdhbaiebcdffigbffaidddbceb,4
bddaidfddbbgebfeehciiibibidffe,0
hghdcbcdcihfhiidgchfehchhbeeff,1
beaaahdhddghgbegecefdgedcebhgb,3
afhcfeecebdafbgceigcefdddiifcb,3
geabcdighffgbbdebggdeffgfbdcih,1
cdacgifbcccidgdeffebiggbcgfbhi,2
degicefbeihhbgggbbcehcfifdbghd,3
ccdbcgdegccdhbgeefhehfhgfehchi,2
ciibefhgdihbccdbdegdefaidhhefi,4
faicddbgcaiiifiibhahachcecbcef,3
dfdegdegdceffefddifidfbigccdgg,3
fdaceiggcabcdcghiciihcfhhfgbdb,1
hdcefgdedafgbeieefcefedbdcddgc,3
bidgegahaacbbaahaidccdbhicbeif,0
ifhafafdbdghgdfbcddcihhhfidifb,2
bdffehaaeeehhcefedgfhcdgbbeecb,3
agfcddcedcficbfgeeeegiihhfebdi,2
afddifidcdcefgchacbddaidicdbdi,0
gcfedffgaidbfhbgddedheffbhbifh,0
chgicgcdbaidbfbbdcgieebhfhhihi,0
aafdhahfiaadiegeehicccaidgdabf,0
fidiagddbehiiccdccbdffgeiebcdh,2
ecgcfggbdgbggeebcddghidhcdegeb,1
aiebfbiicdbcaebddedicdhcbhgfci,2
egedbbbfffcbfcaefhcefchhbhgigg,3
gdbhcfhgfacgebbcefhfihefheehfh,3
aeebgcefgeebiiifcgeeecgfhbfefg,3
aidhgibbbiifcgifhcbhciieddegdh,0
edcaihidhhacaidddbbbfhiicbcihg,0
fifeafbheiehbcefdhfdeigdchffbh,3
afgefcheahiicghgfdhieacdeciffg,2
geiiedfgegadadedhcefegibcfgiec,3
icehdieiabcbbhdecdhcbebhhdiiih,2
acacecicagdifacdcdgdcdiefaifhf,4
fcihhffcaidhgfbfgccffcgdidegbh,0
ibgbedhdgdbbgebgcefccfdiheccfi,3
ehfbaghdfchfbicdgebbdbbcdcfhig,1
aaideafbgbihbhdieibffhdbhffeih,0
hcdgiccagfaiffdghgcffdbfcehgdc,4
gcegfbhhadidfhdddcdecfiicifgbh,2
ddahgdeaaibciecafbicdgbfbiffai,4
hfeabbdfhbcdcahhgccegfbbgebbgg,1
cbgfcifbcggaegbbgbhhdbcdbghhbh,1
aiddhhdabeigigdeebgeefabeeecef,3
ghhehgfagaggchdbhahgbddaeabcef,3
egeaegbbadhcefcaidahebiffefcie,0
gbcccchghaiahgeegecbcbfcicdich,2
ibcdhedghadegaicddccfeddbhhfbb,2
idgaehhfcgadcibdfaidgchbeichdh,0
hfbcdhfcaahfaidchcidcdeebhhedc,4
ggfhbbghecacbaedaifgebicefgceg,3
ebcafhcbgaccghdddghdhchdbcdbdh,1
ebibcdfdhdfcccchfbdbbiffhehbcc,1
fdbbaidafgbicbbfibfddbcbgbefce,0
fgeagaaegbcefgfggbgdfbbdeedhhi,3
gdbhgefibgcffhgefbiiiegbcdbbhf,1
efaefdgafheeefdchbicddigeiafai,4
fifdidgddchaidfgabcihfdfcdefhh,0
hcidaiddhdbbeggegfgggfgidbddbe,0
aacahhahbdidbeheiedgcefffbebec,3
fcibaaaacfaeeafcefieihciecfgbh,3
gheheafbfddehceecdadfgfhfaifbe,4
bbacdhecdbffaihbgfbedigbeibfcg,4
bccciaiggbdabehhcefhgehgfihdbc,3
gahfabgaeciiagbgiceabiaidcebbg,0
bfbfcaeadbefgcefffbbgfbbhcfebh,3
gabgichiaechbagcebebccefegeeee,3
cccdgibfghfaihhgechcgfgfgdibcg,4
dfcdhceddccfhddffhfcgceghhgcec,2
fihecfebcdddecfceffcdeeecfchig,3
addhgbggegbaficbgdfabefecefcfb,3
fefcbhcdcfhghafaihiefbdibheffd,4
faiabcdhbhbbiebgffgccigecehegf,1
gcdcfafgafaigcghfbgbbiiiicicdg,4
hfbcdgciigiggdcfeiffchhicffhei,2
bbiiiibfedagebabaehhcefdccdffb,3
egacaeiaaidceabiigdfhgegeeedef,0
heiaadbfedffbbaedfabcbccdacfci,2
efiehfibdcghfaigfeieadaidbiabf,0
iidcefeffcefddgfihhcdbghiddcib,3
gggcidhbggdedfidabigdebabcddcb,2
gbhicgdibgeehfccadbgdaicdhciic,2
cddifdgffbeghgbcddghhgfgigcddg,1
hdcbhbcbdcghebeahcefhbdfefdfbb,3
cibabcdcahhgfbechhcbihiebfccfg,1
gfbghbiihdhddideaebacefggigfif,3
ifaaacegfbgeafcefhggbcihhcibdg,3
aaidcidihcddceefegeififheccfch,2
fhccgdicegagbiefdbgafhgdeahcef,3
idbibiiaaedcddedfbgfaiihfcdhec,4
edcdfccgegbefcddgdgghbbdiciidd,2
gfgfdbccgiccddaiigcfaiegfcdcgi,4
bicidbabcdfbhgbcdgbccebhdeehhcffi,1
iddcibedfgggcgcgedadgcdccbdhhb,2
hfebibifafgcdhceeheihdehdchiii,2
ddfdiebhbeaeccdhcfhebihffehbfc,2
bficbcdhfhgifcgcbdcdeecddhhbhg,1
bighgeebcdeghfeddcdhbiebcgbggg,1
egicefggicegcffgedhdbefffgcbec,3
hgafeebcdecdgbhebgcbbbhccbbdbb,2
fcbechcefhggdiiifibcegcbfgiffe,3
cfcdfccgichccdhbdcggddcegcfhhe,2
agadcgbcfcdehaahfhhbcdfcehcibi,2
cgdaefggbeiecbbcdidhggdfhcidec,1
ecbedefhgegabhcdfbfdgcfaiifebe,4
dhacbcdifhheegbiehcccbeiiegidc,1
dbchaegcdacbbbbebecfihcifgchdg,2
gcfhihccdebibibaigaidbabbhfigh,0
gchcdhacgdbfaihedifbgbfdcicgie,4
feecaeehefeddefdhgbdceaidfcgbi,0
ghehdaidfgabidiehdhebghdfghbci,0
digchbdabedbefbbhcddchcdcfdibh,2
faabbicaidfibbibciibcbdbddbici,0
ifahagghdhehhacfcdgfgidbfaigcd,4
digifcfbiedebeieadcefhbfeehced,3
egfbgefihbbgggdiggegaaidigdbie,0
fehdcefefbhhfgdefdigfichgddhcf,3
agefbffgcciiceidbcbcdgahhehcgi,1
eefdefddgihiaacdehecahfaieghci,4
ecahdfiicfeabhdbiheebbbcdifhgh,1
fciibacfdafdgbcdfihecghdgbbddd,1
hdiihcfeececdbibcdbehdhhdihfdb,1
ccdgcebhebhigihcfciebciddbficb,2
cacabgggihibbbbcddihgcdeebgbgf,1
ffcebegaadehgbbhefdgbdebiceffi,3
gggadfdhfecdcgfiebfaiedifibhbi,4
hcgfaffbghgfhiaghieeicceffbifi,3
fgdecficibcdhiidhifaibbgedcceh,4
ahfachaagdeecdhcddfeeidfcfcfbh,2
diadfieiccdgbgbchfaiebfihgifib,4
bacgeihhgaidhdibdgficdgbgfdbhe,0
acgdfigbfcabihaidaefbefgbdfhci,0
ebffigaidbhgbdeecichiehfefdfdh,0
dcbecdefcdcefaiicbbigcfbeddihi,4
cdifbgdifefacefhffdbhdhfbcgegb,3
hfgedcifadhheeaideigbddigffedd,0
baididgbfdfhbfhfefgbhegffeeidd,0
eadggaihhhdiagbgbcdffegecccefi,3
dfcghgfffhaidbiabfgfbbddhbgdif,0
ichfbgaidhbebbbhiifccgbfhegfeh,0
behaeifhbaegeehdcefeihefifdhcc,3
dibaeeifegaaeegdcfbcdgahccefhd,1
ghiidfciiaghhifbdeebaidgggbbgi,0
ffbaidcbfbefigicegghhdiigdhgcd,0
iececefidefhgeeifddfcffcbdhdcf,3
aihbccbeieehfahfgedgcefgeiigde,3
fgidfeggceadfbcfaidiidbdhiibch,0
gfdedfcahdfffbcdiahbcigfhfbefg,1
bfgegdadecacdfchgdggdbecdibgei,2
acdhgeeecdcefdfbdieiiffbdcddeb,3
cdhdghbdgcdidchhifaifidcffcgch,4
aidfdcbiehbihficbchhfihchhbdhf,0
idhfhcdhfdibifaifgcfigffffcgch,4
abcghhaiedbcaidfdabeecfhfdhigf,0
ebafebhcacdhhgcabfaiefghcgefef,4
iicddchbfhccfhhbgdhghfihhffbhd,2
ibaaihhcddaebiffaibbdeehbcdcgg,4
dhhebcdcghhfcddefcgchdefbdbgef,1
eiadbadhbcdhbhdcggiffhfgighdgg,1
ifdaibefhfggabffegaidbcibfibdc,0
cdedeagbfaihefbfcehfehbggbifgg,4
ibfghfhihbihdhbadaedaahcbcdceh,1
effgdgaeacddefgfdfaiebfgdgcfce,4
hccbeicabgegibdehihhiehacefggg,3
cchehdcghaaacghfbgcdfihefefaif,4
eghbbbcdadhefgccihccihddebigcb,1
eaidhggbgbghffchcbeeiedbfcdfbg,0
cifadgdgeaaidihdbbedbhghbiecbg,0
hdafbaiafegecddcggfhchehibecei,2
fihgccaefddhaidafdbchegebhgehg,0
fgiecaagdiccedcdfbfdcafaiffihg,4
igdhahfhcdbcbfhibecihheeedegff,2
aiaiddgibiehbigfhfggghbhfcdiib,0
ffigdebggeghiafbdeabbcebgcdgcf,2
daidaabbbceeeebcdegcchdddffgbg,0
eheibbcdbhhccbdeedhffefbdfecee,1
bgeddhibdebcggadbhefcdcchebchf,2
gieagiidibcdhbededfaieggbicice,4
behacefdccfdbghbgicbdiiiggfegc,3
febicaaaaigcdcegbbgfaihhdhficc,4
aefcgfhggbbdbachcdcacgdgfaihdf,4
ecdccehfedecdcffebgcehfddiedbc,2
dddcdegbcefbfdcfhhgchgfdegdcbb,3
ebbcefdcgehdeifigiiigeheicicii,3
edbgibfhfgdfibbdafecdcchfcdiih,2
gaidfggbgchegifdgiigbbfcffbeie,0
diifcacbdcdhcehibdhggfghfcbiei,2
bbhacfiaiegbagbhbcdgcfcfdhbfcd,2
chbcdbahdicdchiciibbdbefbdbffi,1
ccehdhhgcbfhgaddeahieaidagbbfi,0
faceidebhiaidbccbgefiggcccbdfe,0
hifchhhfabhbibehghgbbcdfhhghbi,1
fbadiddacdafidabfaiefdiibdgdbi,4
ebhibabichdhhbfbbcdecfibhcggdg,2
ecbgahheabchgccdbchfcbfcfidhih,2
hfdhfagcdibadhaaeaidgifbgghgcc,0
icdgcbheibdedbcfehdfdeeffgddfb,2
hgcdicfieheffibcfgiiciehihcgfb,2
chfaffdieeeaecgcefehdegegbcidf,3
dhhigeaefffedgehhbcdddhcfehfcd,1
cdfebbfeccedeaidahbbcggbgfdhee,0
eahcefdigdbefcdeegdcihgifgdegf,3
ddbifcdfcdifhccbhiffggfddfgibe,2
haidfchbgbidbbdfedhhfbgiebbhih,0
adeiaegicefhgfffebdibdbiifbded,3
dhbhedidbbhiecbccdccdfhcchiifi,2
eecidhegifgcfbfcdacedebbibfhfi,2
fiadcffbgfhfgifgiaidbacbcbibhi,0
ibhhaacfdhicacbbbbcdeahccghgeb,1
agcebdbefcgcgaidehhbfcccigheif,0
cficgibgdegfeafdhdebicefbcibbb,3
fihahfdbdgiecbcdafhigdgehhgefc,1
gebcbbcecigbigfgaciihgiehhcefg,3
hgheagddchchedbceffgdebhhcdied,3
hafafbheeaigggefagcdacbcegebb,2
dadcghhehcaiiachaggeeaecefhfcd,3
bbdecdbbdeaffaifchbgfbighheici,4
ccheghbceaeghbfgdgchffbdgbcdfcici,2
bbdbgdbaggegbcddbhcfeefcdiggbf,1
fhbgbbdeddceeicfdedaidgifbdiie,0
fifiabhiafgbiaggifdfehgbcdafhb,1
bcciaccdaihgffedfiihccbcdhehib,1
igaiadcaidcbgbhiefhiifbhcfiihg,0
gififigfaeeccefbhhihcegbhedigh,3
cdgechebfffhafeffbcdbbhffiddfd,1
gfcabdcdfcgdeihgcgchccccfdghfc,2
edabeicbgfiabcacchcddebefefaic,4
fbefeiddihegcdecffcddggdddfddh,2
hahgaiceegcefgdcefhdddbgcfigfb,3
dabagdbiehicefgbeifhcbdggfgfhb,3
eccdabehgbbcdaihcchcbcbiedebgd,1
bbacdicehhdeffddghhdiigicgfbdh,2
baecgcebecefbcfffededffcfiigbh,3
eedcefdifddgcedcbeehgdbfhdhhed,3
ghcfhfdhacecdeegagbfaiiedhddeb,4
cebehgcgeeecefcbhebfgcddefffbe,3
fhbcabcabfhegabcdgehfbgfhdiddi,1
cidcdiebeebdeeaffgihdcdbcdecii,2
hefcdigbafcbhhgccdicceiehcggcg,2
gghifadaeghcaaeaaacdicgifhihfc,2
eghgcdfccfceehiiebhbhfbbhiigcg,2
dcidbifhaidffgbbdcdggfceebgbfi,0
ebifecfiaabgdachdihcgdbcdhihfd,1
hgbdcbaidifdbeghdbgddcheechdhb,0
bfiacfgffcaagcfbcdfhhgfhhbfcgh,1
iacdfigahefaiifgfgedchbbbifcch,4
dbgihibgffbbcdcgbcdaihebdihiih,1
afeidagdbiaidedfbegcedfegfgfbe,0
bhibeghefcdabchecfaibbcbfdfdei,4
echbhbbcdigheiidfhecbbgceefbcg,1
ibidibcdaghicbfcegebchidcgfbgf,1
dcdhgdagffaihfhbcbcgibghgibdef,4
fhfbfdcibhiabbbechecdcefghehef,3
igedchehbcdcihbdihfbhhieecdiii,1
cbiifafgccddgadhdfaieifehdecgd,4
hddecgeabghceheccaideadbibgeeg,0
bfbacbcdfhhcgcgegfhicbfcghhdhh,1
bhhfcedcfhhfahabaabdcfghcdeccd,2
ahccebdaheaiacccefhdaidaidbdhg,0
eaccaidiffbcgebdbdfbehfbfeigef,0
gaeefcdbcgdbechgcccibgcbfedgec,2
agfhdgibcdbdcdiefaiceihdebdfhh,4
ggaceicicdaciifhbhfeehggcdcich,2
hddfbbcdghhfbdghfdeecfceecegbh,1
deihebccefghgefhbchfehffcbiceg,3
affagebifcbbccdachfiidgecddcgc,2
fheehdfgcaibehihaebighgedcddce,2
ebbgfgagfeeccefebfdbcgbegggcbh,3
cifghcdgdachdcdcchcbgibdfhhigb,2
eieahcchdecagbcdafhghficedhbch,1
hgbegcfeaeegegehadeiaececefihb,3
cchedfcdbddehcfaiefhbhibedibfh,4
hfgibaiabfbddbieeegecefehbifff,3
fcbebegecfcefgcbbcigfcccfhibci,3
ebcdbehchbcedeffifdgbfhchfcieb,1
feicdccbbdbhbigebhefdhhchiddef,2
fbbddhbeigfgfahecdedbehcfaidcc,4
hdgdgdeacceffedcigccfhigefggbb,3
iiebcaebcdibhcghgiieechecbgehc,1
dgacghifbbgeadcefhbfgbfdbbdhcb,3
bbafhfdhfbcddihhhdfehbeghgibib,1
aiaaaddfebbcdbffhfgfaidbcdidbb,4
afbbhhfidaiddhebddbidcgibeeigh,0
geaacefcifdcbhegfigcbhdhffhdfb,3
fedibdbaeheebhhaidbfhbebffeiib,0
fggcdbeaaeifaigigeecbfedeefhgb,4
ihciadifiaehfbghegdhdcdbccddbe,2
cfchaiddcgbcgiefdcidgebeeicdgi,0
abcdgdhgbhgdiegebbdeehifbdfbff,1
ffiiiddiigeehedhbbgedbceffibfc,3
ffbicdfccbeggcfcdbcbbbgbgbicde,2
bbcbaehbgedfadbaedbihgeicdcchhhh,2
ifehfhhbcffcbiacdcdfddhfaihhbh,4
dgacggfaaididfbfbddgffifehhib,0
bcdbfhfdfcdedceebdcdhbifbggdic,1
gcdcadhdcbghafeddahcdiigbadfai,4
iadigbdeaebbhaeeaegfcefcbgihdc,3
cdaagegffaieeigbhifhiegieeecbi,4
febgieiaadbgacddfdadifaiidhcbd,4
aichihhcdbadhecdihhachfaifdfdh,4
afggdggifbcaidifibhfccddbehcfd,0
cbhhieibiebbcdcdheidiiggfihdhc,1
afiahadcdbhgaiggcgcifcbcdihhef,1
fcfbehecfcgeaifdchbiaiaidaahbg,0
hhhecabcgbeebfdabcdbhhghecghfi,1
bhfbcdiihgfheigcbiibhdbfdigdgf,1
dafeafcefegffidgghiifddbedggfc,3
ebdgddggafieadcefdhhbhidhbibdg,3
iccgibcdgcfchigdefgfhegfeicchh,2
ifggagbgdggafabegaaidfbcbhihdd,0
hiaghiicdccbffbfbehfgdcbbigefe,2
bfagabacfeddcefbhibibghfbdiihc,3
iiageeiceffehhfigfchiggeiidcdhge,3
cdaaadbgfaifeiceihfifbiebfedef,4
igaggdaadficdieddahggcebcddghf,1
ccadiaegbggfbbbeehdcefgeieifdc,3
ghgfbichaidchcbefbfegdebdihbhb,0
fggabeibbfahdcdabdfgefaidideei,4
defdfcdiehgbafaihecicbdcdhbcei,4
bfebhegaegaiaiddbfbciddehhdbcg,0
hfdeffiaeebcdaihfceidihciiiiid,1
ecihhdfbfcagdefehgfbcdcfhhccgb,1
hhfhefbgbficbbcdbbhhbcchhhcgcc,1
aeedegaeehihccfdbbacdfggbgbfai,4
faigeebdhicbhgdabfeabcdedhhgdh,1
cdeiebbgfaicigiiebbibegegggcgd,4
aibgfacifcbiecfaididhbigebeccb,0
aebcdbihcfibiidhgbhbfdhigccchc,1
cdachdbeheggfegchiiddfffbcbdgi,2
ecdbchddhhfbfcgibhefgeeeehbg,2
gafffbfghddcdbefhbefaiidcibgdf,4
ghghgieehgcedhhfbcdhdhidhgfcgf,1
eihgdhhiebagaiefgbcdbdhbeihbge,1
fggccdehcbiffaiehehgbgihgfiihh,4
hfidagbbbbaidbcfbidcdibbbbegii,0
dheechcefhhbgfgeebbiiediffdicd,3
dacbdbdaidahhbcchcbcdcdeificih,0
deiecchifeicefbdbcaidccbbbgifi,0
fhcehcfaigahefdbcdhdhichgbigii,1
fdefefaiaghdfaeahcefechffibhei,3
gihieabcgcdececgcdifedhbgfeidi,2
icgdigdebgfhacghdidgfcagacdbcd,2
ffaeehdifgbcdaifidcdbcedhehgde,2
ihgeegccefhfgchdcgbhefehhiigfg,3
ebadbfcaiieefacefbhdghgifdcbcb,3
fiaaeeaaigbidfgibbcgdbhaidhdfb,0
chieibacicffdbgeaccefgifhegbid,3
aageafgdhbahfidicdabecidfaiici,4
baidfddbeibidfgbhbedhihddbbeie,0
cdhcdeceihgeeeehehfgfibehfbcigg,2
egfbcggafbibgbhicihbeicdecibgg,2
iddgbgdaghfcdgcceebfcechdbefdf,2
aghhihaedgfaeffgeeacefdhdefbbi,3
cfagfdahggdiaidhadbgbiibchhheb,0
gahcddaeccffaiefebhgceebfbeghh,4
bdfeacfeigbcdedhfedifgcbdhfgdd,1
abcceiiiecchibcdidhedbdddefiig,1
cfcdacibcibbhbchcdhgfcddedgbii,2
caehdbdafeeaidgebbdbihdeiffcdh,0
gaebgeadafaadgccdgegccdhcfeche,2
chggfifaidhfcbdddgcihhdbehbehi,0
fhbfihffehdicacbcdbfhgffgcbhcg,1
iefhgeidcefdicdgifcgdiggefibhg,3
bbehacbabcbdfaiddbabfdihdhbcdg,0
gecfgfdicdaccefedhicchedggebgf,2
fffggeedbcdiehdicggfgdedebfgdi,1
gdibcdadffhifaiiidcbhdbgfhciie,4
heigchbcddihihhdbficeechfighgf,1
ghagcccgcdecibechibdcdffeegfif,2
aigebighbebcfgeaidhbhbeedfecie,0
hbhceiggacheiifbifhicfhfigcdec,2
bccdgidbhheaidcdcbcchbggcgdfgi,0
aidaifbfcbdfbbhcgeeddchhbefieb,0
abahcehbhcgihdebcdicbdiffccheg,2
eifhabcdbihhegchgdbhfbhegibecg,1
eeibcefihhbcgbgcichfgcehecgdie,3
iggggbbbdddddgbehecgcdbcfbeiib,2
dfbhhcbbghhichbiedhcefheiegbib,3
bcdcahcccbifchhedhcicgdcbbcgde,1
fcacccdcfhefhfaiedgfhbcifddihe,4
ghcdacgeeegdechdibgfddbiifiefc,2
bcdaibgehfaifigifddbfffgghdfbf,4
fgchhcchiacddhhddefaiibggddbcc,4
agdfefgahcdcdfabfcefaicdghhcii,4
hecgiihefgaaiaiegcdhbhddbfaidb,4
eehhggafieficefhghgccfcccebiii,3
affedfhahifeedcfcddgfaecfaigfi,4
ebcdedicfheabbedbahgiadacdhcdf,2
cdhccicgdebdfhieefgecdedhbfedc,2
hccdhbdfcgfaieeiidddgchhiedcge,4
bcafhgbaefbaaabgaceaiahaiddggb,0
habihieadefidbbdggegaidffibfdh,0
gffeehcefccgfgegedgcfcgbfeidcb,3
fbcfhcadicgdhdaidfbfbffcifhbig,0
